sentence_translation,paraphrase_translation,norm_sentence_translation,norm_paraphrase_translation,labse_similarity,laser_similarity,jaccard_similarity,length_ratio,meteor_score,raw_meteor_score,lemma_meteor_score,meteor_difference,ensemble_score,is_paraphrase,length_s1,length_s2,string_similarity,is_identical
"Tehnološki Nasdaq Composite Index <.IXIC> je bil višji za 7,42 točke oziroma 0,45 odstotka, na 1.653,44.","Širši Standard & Poor's 500 Index .SPX je bil nižji za 0,46 točke oziroma 0,05 odstotka, na 997,02.","tehnološki nasdaq composite index <.ixic> je bil višji za 7,42 točke oziroma 0,45 odstotka, na 1.653,44.","širši standard & poor's 500 index .spx je bil nižji za 0,46 točke oziroma 0,05 odstotka, na 997,02.",0.563995897769928,0.5915254354476929,0.3076923076923077,0.8888888888888888,0.43354552469135804,0.43354552469135804,0.43354552469135804,0.0,0.5660686618695346,False,16,18,0.6057692307692308,False
Jakarta je v zadnjih tednih povečala število vojakov in policistov v bogati provinci s 38.000 na več kot 45.000.,"Pet rezervnih porotnikov je bilo prav tako izbranih, s končnim izborom šestega, ki bo izbran v petek zjutraj iz skupine.",jakarta je v zadnjih tednih povečala število vojakov in policistov v bogati provinci s 38.000 na več kot 45.000.,"pet rezervnih porotnikov je bilo prav tako izbranih, s končnim izborom šestega, ki bo izbran v petek zjutraj iz skupine.",0.26904577016830444,0.14986039698123932,0.08571428571428572,0.95,0.07853403141361255,0.07853403141361255,0.07853403141361255,0.0,0.26400125887448345,False,19,20,0.19999999999999996,False
"V intervjujih z inženirji, večina od njih do sedaj ni javno spregovorila, so razlike med inženirji NASA in vodstvom očitne.","V predhodnem mesecu so bili obsojeni izvajalci Brian Rose, 36 let, in Joseph Quattrone, 35 let, ki bodo obsojeni januarja.","v intervjujih z inženirji, večina od njih do sedaj ni javno spregovorila, so razlike med inženirji nasa in vodstvom očitne.","v predhodnem mesecu so bili obsojeni izvajalci brian rose, 36 let, in joseph quattrone, 35 let, ki bodo obsojeni januarja.",0.25364983081817627,0.05855683609843254,0.08571428571428572,1.0,0.075,0.075,0.075,0.0,0.23509841172822887,False,20,20,0.17886178861788615,False
"Umrl je med početjem, ki ga je ljubil, je dejal William Dusenbery, starejši, ki živi v Fairview Heights, tik zunaj St.","Odgovor je očitno pritrdilen,"" je dejal dr.","umrl je med početjem, ki ga je ljubil, je dejal william dusenbery, starejši, ki živi v fairview heights, tik zunaj st.","odgovor je očitno pritrdilen,"" je dejal dr.",0.3967139720916748,0.15873001515865326,0.09090909090909091,0.3333333333333333,0.13038548752834467,0.13038548752834467,0.13038548752834467,0.0,0.26176738456134285,False,21,7,0.17796610169491522,False
"Quattrone, 47 let, je bil zelo vpliven pri Credit Suisse First Boston med tehnološkim balonom.",Dr.,"quattrone, 47 let, je bil zelo vpliven pri credit suisse first boston med tehnološkim balonom.",dr.,0.13758450746536255,0.2245449274778366,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.1290639478961627,False,15,1,0.03191489361702127,False
"Ta sprememba v odnosu je dala uglednim prodajalcem, vključno z Neiman Marcusom, materjo Bergdorf Goodmana, in Nordstromom, močne prodajne dobičke v maju.","V Malaviju so uradniki dejali, da so bili pet sumljivcev na ""seznamu opazovanja"" CIE od dvojnih bombnih napadov na ameriške veleposlaništva v Keniji in Tanzaniji leta 1998.","ta sprememba v odnosu je dala uglednim prodajalcem, vključno z neiman marcusom, materjo bergdorf goodmana, in nordstromom, močne prodajne dobičke v maju.","v malaviju so uradniki dejali, da so bili pet sumljivcev na ""seznamu opazovanja"" cie od dvojnih bombnih napadov na ameriške veleposlaništva v keniji in tanzaniji leta 1998.",0.28055062890052795,0.045482050627470016,0.046511627906976744,0.8148148148148148,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.21866417768729804,False,22,27,0.20348837209302328,False
"Prvič je bila najdena v večini različic sistema Windows, vključno z novim Windows Serverjem 2003.","Gre za prvo ""kritično"" pomanjkljivost, odkrito in odpravljeno v novem Windows Serverju 2003.","prvič je bila najdena v večini različic sistema windows, vključno z novim windows serverjem 2003.","gre za prvo ""kritično"" pomanjkljivost, odkrito in odpravljeno v novem windows serverju 2003.",0.7146827578544617,0.7736746072769165,0.12,0.8666666666666667,0.10135135135135136,0.10135135135135136,0.10135135135135136,0.0,0.6267772871266615,False,15,13,0.44329896907216493,False
"Po besedah kapetana Michaela Calverta, tiskovnega predstavnika polka, med žrtvami ni bilo Američanov.","Nobena od žrtev ni bila Američan, je dejal kapetan Michael Calvert, tiskovni predstavnik polka.","po besedah kapetana michaela calverta, tiskovnega predstavnika polka, med žrtvami ni bilo američanov.","nobena od žrtev ni bila američan, je dejal kapetan michael calvert, tiskovni predstavnik polka.",0.9427331686019897,0.9552741646766663,0.038461538461538464,0.9285714285714286,0.03816793893129772,0.03816793893129772,0.03816793893129772,0.0,0.7641956074402223,True,13,14,0.26732673267326734,False
Predvidevani uporniki so razstrelili tudi naftovod na severovzhodu Kolumbije.,V nedeljo so predvidevani uporniki razstrelili naftovod na severovzhodu Kolumbije.,predvidevani uporniki so razstrelili tudi naftovod na severovzhodu kolumbije.,v nedeljo so predvidevani uporniki razstrelili naftovod na severovzhodu kolumbije.,0.8879947066307068,0.9438769817352295,0.7272727272727273,0.9,0.824175824175824,0.824175824175824,0.824175824175824,0.0,0.883505832317707,True,9,10,0.7439024390243902,False
"Kapsula je pristala na boku in se premikala približno 12 metrov, verjetno vlečena s pomočjo glavnega padala.","Kapsula je pristala na boku in se zdelo je, da jo je glavno padalo vleklo približno 12 metrov po pristanku.","kapsula je pristala na boku in se premikala približno 12 metrov, verjetno vlečena s pomočjo glavnega padala.","kapsula je pristala na boku in se zdelo je, da jo je glavno padalo vleklo približno 12 metrov po pristanku.",0.8860151767730713,0.9203575849533081,0.3333333333333333,0.85,0.49739527581531445,0.49739527581531445,0.49739527581531445,0.0,0.7985862071100859,True,17,20,0.42592592592592593,False
"Veriga obratuje v več kot 3.400 trgovinah in ima letni prihodek približno 15,8 milijarde dolarjev.","Veriga, ki je pod novim vodstvom od konca leta 1999, ima več kot 3.400 trgovin in letni prihodek 15,8 milijarde dolarjev.","veriga obratuje v več kot 3.400 trgovinah in ima letni prihodek približno 15,8 milijarde dolarjev.","veriga, ki je pod novim vodstvom od konca leta 1999, ima več kot 3.400 trgovin in letni prihodek 15,8 milijarde dolarjev.",0.8473020792007446,0.9160519242286682,0.38461538461538464,0.7142857142857143,0.6009615384615385,0.6009615384615385,0.6009615384615385,0.0,0.783722672685162,True,15,21,0.49586776859504134,False
"Frank Partnoy, profesor zakonov o vrednostnih papirjih na Univerzi v San Diegu, je dejal, da primer kaže, da je nadzor in kontrola izvršnih direktorjev pri Merrillu neustrezen.","Frank Partnoy, profesor zakonov o vrednostnih papirjih na Pravni fakulteti Univerze v San Diegu, je dejal, da primer kaže, da je nadzor in kontrola izvršnih direktorjev pri Merrill Lynchu neustrezen.","frank partnoy, profesor zakonov o vrednostnih papirjih na univerzi v san diegu, je dejal, da primer kaže, da je nadzor in kontrola izvršnih direktorjev pri merrillu neustrezen.","frank partnoy, profesor zakonov o vrednostnih papirjih na pravni fakulteti univerze v san diegu, je dejal, da primer kaže, da je nadzor in kontrola izvršnih direktorjev pri merrill lynchu neustrezen.",0.9556953310966492,0.9437293410301208,0.7666666666666667,0.9,0.914959706959707,0.914959706959707,0.914959706959707,0.0,0.9235595721103333,True,27,30,0.8793969849246231,False
Vsi pacienti so razvili nekatere ali vse simptome zastrupitve s hrano z E.,Simptomi okužbe z E.,vsi pacienti so razvili nekatere ali vse simptome zastrupitve s hrano z e.,simptomi okužbe z e.,0.5861639380455017,0.6700164675712585,0.13333333333333333,0.3076923076923077,0.15495867768595042,0.15495867768595042,0.15495867768595042,0.0,0.49506894736073737,False,13,4,0.20270270270270274,False
"Starši želijo, da ostane živa; njen mož pravi, da ni nikoli želela, da bi jo umetno ohranjali pri življenju.","Michael Schiavo trdi, da njegova žena nikoli ni želela, da bi jo umetno ohranjali pri življenju.","starši želijo, da ostane živa; njen mož pravi, da ni nikoli želela, da bi jo umetno ohranjali pri življenju.","michael schiavo trdi, da njegova žena nikoli ni želela, da bi jo umetno ohranjali pri življenju.",0.7714765071868896,0.7719828486442566,0.45454545454545453,0.8421052631578947,0.5740928978653821,0.5740928978653821,0.5740928978653821,0.0,0.7272598190249061,False,19,16,0.6203703703703703,False
"Zvezni regulatorji so se obrnili od negativnega k pozitivnemu glede predlaganega 2,8 milijardnega združenja velikanov sladoleda Nestle Holdings Inc.","Zvezni regulatorji so spremenili svoje mnenje glede predlaganega 2,8 milijardnega združenja velikanov sladoleda Nestle Holdings in Dreyer's Grand Ice Cream.","zvezni regulatorji so se obrnili od negativnega k pozitivnemu glede predlaganega 2,8 milijardnega združenja velikanov sladoleda nestle holdings inc.","zvezni regulatorji so spremenili svoje mnenje glede predlaganega 2,8 milijardnega združenja velikanov sladoleda nestle holdings in dreyer's grand ice cream.",0.8319643139839172,0.8569167256355286,0.4444444444444444,0.95,0.6268179173938335,0.6268179173938335,0.6268179173938335,0.0,0.7919869794680534,True,19,20,0.6602564102564102,False
"Čeprav je bil rop očitno motiv, so osumljenci odšli, preden bi vzeli karkoli.","Čeprav je bil rop očitno motiv, so osumljenci pobegnili, preden bi karkoli vzeli, je dejal.","čeprav je bil rop očitno motiv, so osumljenci odšli, preden bi vzeli karkoli.","čeprav je bil rop očitno motiv, so osumljenci pobegnili, preden bi karkoli vzeli, je dejal.",0.9419849514961243,0.9299141764640808,0.5882352941176471,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0,0.8745917629494387,True,13,15,0.7472527472527473,False
"Vendar je Hayes, uradnik CDC, dejal, da je v igri veliko zapletenih interakcij.","Toda Hayes iz CDC je dejal: ""V igro vstopa veliko zapletenih interakcij, ki so pogosto težko predvidljive.""","vendar je hayes, uradnik cdc, dejal, da je v igri veliko zapletenih interakcij.","toda hayes iz cdc je dejal: ""v igro vstopa veliko zapletenih interakcij, ki so pogosto težko predvidljive.""",0.862129271030426,0.9049620628356934,0.11538461538461539,0.7647058823529411,0.19071310116086237,0.19071310116086237,0.19071310116086237,0.0,0.7234206871527205,False,13,17,0.4018691588785047,False
"Microsoft, ki je februarja prevzel Virtual PC od Connectixa, je dejal, da popravka za težavo ni na dosegu roke.","Virtual PC, ki ga je Microsoft prevzel od podjetja Connectix Corp.","microsoft, ki je februarja prevzel virtual pc od connectixa, je dejal, da popravka za težavo ni na dosegu roke.","virtual pc, ki ga je microsoft prevzel od podjetja connectix corp.",0.7167346477508545,0.7393127083778381,0.20833333333333334,0.5789473684210527,0.13736263736263737,0.13736263736263737,0.13736263736263737,0.0,0.6009520055253957,False,19,11,0.2792792792792793,False
"Okoljski aktivisti izkoriščajo lunin mrk ta vikend, da opozorijo na ogromno povečanje svetlobnega onesnaženja po vsej Veliki Britaniji.","Okoljski aktivisti so uporabili mrk, da opozorijo na porast svetlobnega onesnaženja po vsej Britaniji.","okoljski aktivisti izkoriščajo lunin mrk ta vikend, da opozorijo na ogromno povečanje svetlobnega onesnaženja po vsej veliki britaniji.","okoljski aktivisti so uporabili mrk, da opozorijo na porast svetlobnega onesnaženja po vsej britaniji.",0.8709059953689575,0.9139657020568848,0.45454545454545453,0.7777777777777778,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.0,0.8007844319969719,True,18,14,0.6666666666666667,False
"Gospod Bankhead je dejal, da kažejo prizori zločina, da je morilec ""zelo metodičen.""","Govorec GBI John Bankhead je dejal, da so prizori umora pokazali, da je morilec zelo metodičen.","gospod bankhead je dejal, da kažejo prizori zločina, da je morilec ""zelo metodičen.""","govorec gbi john bankhead je dejal, da so prizori umora pokazali, da je morilec zelo metodičen.",0.9006029367446899,0.9545657634735107,0.3157894736842105,0.8125,0.5856437969924813,0.5856437969924813,0.5856437969924813,0.0,0.8180042308075984,True,13,16,0.6631578947368422,False
Predstavniki ISC in NASCAR niso želeli komentirati.,Predstavniki NASCAR-ja v torek niso bili dosegljivi za komentar.,predstavniki isc in nascar niso želeli komentirati.,predstavniki nascar-ja v torek niso bili dosegljivi za komentar.,0.7009716033935547,0.7733808755874634,0.14285714285714285,0.7777777777777778,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.0,0.6183552849860419,False,7,9,0.5,False
Tradicijsko dirkanje ob dnevu dela je bilo ustanovljeno že dolgo nazaj v Inland Empireu.,Območje Inland Valley ima tradicijo dirkanja ob dnevu dela.,tradicijsko dirkanje ob dnevu dela je bilo ustanovljeno že dolgo nazaj v inland empireu.,območje inland valley ima tradicijo dirkanja ob dnevu dela.,0.7577729225158691,0.6899282932281494,0.15,0.6428571428571429,0.18930041152263377,0.18930041152263377,0.18930041152263377,0.0,0.6083034124127702,False,14,9,0.25,False
"V neprijetni preobleki je dedič nepremičnin uporabil ime Dorothy Ciner, otroško prijateljico.","Njegovi delničarji so v trgovanju po zaprtju delnic padli za 71 centov ali 3,5 odstotka, na 19,55 dolarja.","v neprijetni preobleki je dedič nepremičnin uporabil ime dorothy ciner, otroško prijateljico.","njegovi delničarji so v trgovanju po zaprtju delnic padli za 71 centov ali 3,5 odstotka, na 19,55 dolarja.",0.28747066855430603,0.02466461807489395,0.034482758620689655,0.6666666666666666,0.03968253968253969,0.03968253968253969,0.03968253968253969,0.0,0.19647084934118025,False,12,18,0.2075471698113207,False
"Delnice so se dvignile za 63 centov ali 3 odstotke, in zaključile pri 20,26 dolarja v rednem trgovanju na borzi Nasdaq.","Prejšnji teden so njegovi odvetniki zaprosili Warnerja, naj mu odobri pomilostitev pod pogoji, ki bi privedli do novega obravnave kazni.","delnice so se dvignile za 63 centov ali 3 odstotke, in zaključile pri 20,26 dolarja v rednem trgovanju na borzi nasdaq.","prejšnji teden so njegovi odvetniki zaprosili warnerja, naj mu odobri pomilostitev pod pogoji, ki bi privedli do novega obravnave kazni.",0.23529566824436188,-0.004126071464270353,0.025,0.9523809523809523,0.023923444976076555,0.023923444976076555,0.023923444976076555,0.0,0.19301088559416657,False,21,20,0.25735294117647056,False
Prejšnji teden so njegovi odvetniki zaprosili guvernerja Marka R.,"Imamo ogromno dela, vendar ni v [oblikovanju novih] arhitektur nabora navodil, je dejal Rick Merritt www.eetimes.com * * 2003/10/16",prejšnji teden so njegovi odvetniki zaprosili guvernerja marka r.,"imamo ogromno dela, vendar ni v [oblikovanju novih] arhitektur nabora navodil, je dejal rick merritt www.eetimes.com * * 2003/10/16",0.2812579274177551,0.2098241150379181,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.2228188265311091,False,9,19,0.2137404580152672,False
"Imamo ogromno dela, vendar ni v naboru navodil, je dejal.","Obrambni odvetniki so trdili, da je Durst nenamerno ustrelil Blacka v obraz, ko sta se borila za pištolo, potem ko je starec nezakonito vstopil v njegovo stanovanje.","imamo ogromno dela, vendar ni v naboru navodil, je dejal.","obrambni odvetniki so trdili, da je durst nenamerno ustrelil blacka v obraz, ko sta se borila za pištolo, potem ko je starec nezakonito vstopil v njegovo stanovanje.",0.28000983595848083,0.10258930176496506,0.0625,0.37037037037037035,0.08547008547008547,0.08547008547008547,0.08547008547008547,0.0,0.19461477049692746,False,10,27,0.22424242424242424,False
